Justiça Eleitoral - Eleições Municipais 2004
Consulta de Resultados Eleitorais - Quadro Partido/Cargo
UF (MT) - Partido (TODOS) - Cargo (TODOS)
29/03/2009 - 00:31:46  -  Dados sujeitos a alteração
Última atualização em: 06/03/2008

UF,Município,Partido,Cargo,(E) Total de Eleitos,Votos de Legenda,Votos Nominais,(VT)Total de Votos,(VC) Votos Válidos,% (VT/VC)
"MT","GENERAL CARNEIRO","PAN","Prefeito","0","0","0","0","3.565","0.000",
"MT","GLORIA D'OESTE","PAN","Prefeito","0","0","0","0","1.888","0.000",
"MT","GUARANTA DO NORTE","PAN","Prefeito","0","0","0","0","13.812","0.000",
"MT","GUIRATINGA","PAN","Prefeito","0","0","0","0","7.981","0.000",
"MT","INDIAVAI","PAN","Prefeito","0","0","0","0","1.351","0.000",
"MT","IPIRANGA DO NORTE","PAN","Prefeito","0","0","0","0","1.479","0.000",
"MT","ITANHANGA","PAN","Prefeito","0","0","0","0","2.457","0.000",
"MT","ITAUBA","PAN","Prefeito","0","0","0","0","3.123","0.000",
"MT","ITIQUIRA","PAN","Prefeito","0","0","0","0","6.394","0.000",
"MT","JACIARA","PAN","Prefeito","0","0","0","0","13.583","0.000",
"MT","JANGADA","PAN","Prefeito","0","0","0","0","4.414","0.000",
"MT","JAURU","PAN","Prefeito","0","0","0","0","5.922","0.000",
"MT","JUARA","PAN","Prefeito","0","0","0","0","15.760","0.000",
"MT","JUINA","PAN","Prefeito","0","0","0","0","19.880","0.000",
"MT","JURUENA","PAN","Prefeito","0","0","0","0","3.588","0.000",
"MT","JUSCIMEIRA","PAN","Prefeito","0","0","0","0","5.381","0.000",
"MT","LAMBARI D'OESTE","PAN","Prefeito","0","0","0","0","3.309","0.000",
"MT","LUCAS DO RIO VERDE","PAN","Prefeito","0","0","0","0","12.889","0.000",
"MT","LUCIARA","PAN","Prefeito","0","0","0","0","1.712","0.000",
"MT","MARCELANDIA","PAN","Prefeito","0","0","0","0","7.962","0.000",
"MT","MATUPA","PAN","Prefeito","0","0","0","0","7.160","0.000",
"MT","MIRASSOL D'OESTE","PAN","Prefeito","0","0","0","0","12.073","0.000",
"MT","NOBRES","PAN","Prefeito","0","0","0","0","7.927","0.000",
"MT","NORTELANDIA","PAN","Prefeito","0","0","0","0","4.529","0.000",
"MT","NOSSA SENHORA DO LIVRAMENTO","PAN","Prefeito","0","0","0","0","7.234","0.000",
"MT","NOVA BANDEIRANTE","PAN","Prefeito","0","0","0","0","5.285","0.000",
"MT","NOVA BRASILANDIA","PAN","Prefeito","0","0","0","0","3.098","0.000",
"MT","NOVA CANAA DO NORTE","PAN","Prefeito","0","0","0","0","6.296","0.000",
"MT","NOVA GUARITA","PAN","Prefeito","0","0","0","0","2.503","0.000",
"MT","NOVA LACERDA","PAN","Prefeito","0","0","0","0","2.390","0.000",
"MT","NOVA MARILANDIA","PAN","Prefeito","0","0","0","0","1.274","0.000",
"MT","NOVA MARINGA","PAN","Prefeito","0","0","0","0","2.786","0.000",
"MT","NOVA MONTE VERDE","PAN","Prefeito","0","0","0","0","3.890","0.000",
"MT","NOVA MUTUM","PAN","Prefeito","0","0","0","0","9.306","0.000",
"MT","NOVA NAZARE","PAN","Prefeito","0","0","0","0","1.403","0.000",
"MT","NOVA OLIMPIA","PAN","Prefeito","0","0","0","0","9.048","0.000",
"MT","NOVA SANTA HELENA","PAN","Prefeito","0","0","0","0","2.162","0.000",
"MT","NOVA UBIRATA","PAN","Prefeito","0","0","0","0","3.269","0.000",
"MT","NOVA XAVANTINA","PAN","Prefeito","0","0","0","0","10.403","0.000",
"MT","NOVO HORIZONTE DO NORTE","PAN","Prefeito","0","0","0","0","2.445","0.000",
"MT","NOVO MUNDO","PAN","Prefeito","0","0","0","0","3.538","0.000",
"MT","NOVO SANTO ANTONIO","PAN","Prefeito","0","0","0","0","1.050","0.000",
"MT","NOVO SAO JOAQUIM","PAN","Prefeito","0","0","0","0","4.327","0.000",
"MT","PARANAITA","PAN","Prefeito","0","0","0","0","6.301","0.000",
"MT","PARANATINGA","PAN","Prefeito","0","0","0","0","9.457","0.000",
"MT","PEDRA PRETA","PAN","Prefeito","0","0","0","0","8.015","0.000",
"MT","PEIXOTO DE AZEVEDO","PAN","Prefeito","0","0","0","0","13.969","0.000",
"MT","PLANALTO DA SERRA","PAN","Prefeito","0","0","0","0","1.853","0.000",
"MT","POCONE","PAN","Prefeito","0","0","0","0","16.119","0.000",
"MT","PONTAL DO ARAGUAIA","PAN","Prefeito","0","0","0","0","3.092","0.000",
"MT","PONTE BRANCA","PAN","Prefeito","0","0","0","0","1.477","0.000",
"MT","PONTES E LACERDA","PAN","Prefeito","0","0","0","0","19.550","0.000",
"MT","PORTO ALEGRE DO NORTE","PAN","Prefeito","0","0","0","0","4.826","0.000",
"MT","PORTO DOS GAUCHOS","PAN","Prefeito","0","0","0","0","2.946","0.000",
"MT","PORTO ESPERIDIAO","PAN","Prefeito","0","0","0","0","5.338","0.000",
"MT","PORTO ESTRELA","PAN","Prefeito","0","0","0","0","2.558","0.000",
"MT","POXOREO","PAN","Prefeito","0","0","0","0","10.996","0.000",
"MT","PORTO DOS GAUCHOS","PC do B","Prefeito","0","0","0","0","2.946","0.000",
"MT","PORTO ESPERIDIAO","PC do B","Prefeito","0","0","0","0","5.338","0.000",
"MT","PORTO ESTRELA","PC do B","Prefeito","0","0","0","0","2.558","0.000",
"MT","POXOREO","PC do B","Prefeito","0","0","0","0","10.996","0.000",
"MT","PRIMAVERA DO LESTE","PC do B","Prefeito","0","0","0","0","20.522","0.000",
"MT","QUERENCIA","PC do B","Prefeito","0","0","0","0","4.574","0.000",
"MT","RESERVA DO CABACAL","PC do B","Prefeito","0","0","0","0","1.497","0.000",
"MT","RIBEIRAO CASCALHEIRA","PC do B","Prefeito","0","0","0","0","4.713","0.000",
"MT","RIBEIRAOZINHO","PC do B","Prefeito","0","0","0","0","1.540","0.000",
"MT","RIO BRANCO","PC do B","Prefeito","0","0","0","0","3.293","0.000",
"MT","RONDOLANDIA","PC do B","Prefeito","0","0","0","0","1.848","0.000",
"MT","RONDONOPOLIS","PC do B","Prefeito","0","0","0","0","86.149","0.000",
"MT","ROSARIO OESTE","PC do B","Prefeito","0","0","0","0","9.796","0.000",
"MT","SALTO DO CEU","PC do B","Prefeito","0","0","0","0","2.653","0.000",
"MT","SANTA CARMEM","PC do B","Prefeito","0","0","0","0","2.331","0.000",
"MT","SANTA CRUZ DO XINGU","PC do B","Prefeito","0","0","0","0","1.258","0.000",
"MT","SANTA RITA DO TRIVELATO","PC do B","Prefeito","0","0","0","0","1.240","0.000",
"MT","SANTA TEREZINHA","PC do B","Prefeito","0","0","0","0","3.345","0.000",
"MT","SANTO AFONSO","PC do B","Prefeito","0","0","0","0","1.904","0.000",
"MT","SANTO ANTONIO DO LESTE","PC do B","Prefeito","0","0","0","0","2.026","0.000",
"MT","SANTO ANTONIO DO LEVERGER","PC do B","Prefeito","0","0","0","0","9.861","0.000",
"MT","SAO FELIX DO ARAGUAIA","PC do B","Prefeito","0","0","0","0","4.949","0.000",
"MT","SAO JOSE DO POVO","PC do B","Prefeito","0","0","0","0","2.268","0.000",
"MT","SAO JOSE DO RIO CLARO","PC do B","Prefeito","0","0","0","0","7.397","0.000",
"MT","SAO JOSE DO XINGU","PC do B","Prefeito","0","0","0","0","2.766","0.000",
"MT","SAO JOSE DOS QUATRO MARCOS","PC do B","Prefeito","0","0","0","0","11.245","0.000",
"MT","VALE DE SAO DOMINGOS","PC do B","Prefeito","0","0","0","0","2.179","0.000",
"MT","VARZEA GRANDE","PC do B","Prefeito","0","0","0","0","116.453","0.000",
