Justiça Eleitoral - Eleições Municipais 2004
Consulta de Resultados Eleitorais - Quadro Partido/Cargo
UF (PE) - Partido (TODOS) - Cargo (TODOS)
29/03/2009 - 00:34:10  -  Dados sujeitos a alteração
Última atualização em: 06/03/2008

UF,Município,Partido,Cargo,(E) Total de Eleitos,Votos de Legenda,Votos Nominais,(VT)Total de Votos,(VC) Votos Válidos,% (VT/VC)
"PE","ESCADA","PAN","Prefeito","0","0","0","0","33.848","0.000",
"PE","EXU","PAN","Prefeito","0","0","0","0","18.668","0.000",
"PE","FEIRA NOVA","PAN","Prefeito","0","0","0","0","11.610","0.000",
"PE","FERREIROS","PAN","Prefeito","0","0","0","0","7.216","0.000",
"PE","FLORES","PAN","Prefeito","0","0","0","0","12.302","0.000",
"PE","FLORESTA","PAN","Prefeito","0","0","0","0","15.441","0.000",
"PE","PETROLANDIA","PAN","Vereador","0","0","0","0","16.574","0.000",
"PE","QUIPAPA","PAN","Vereador","0","0","0","0","11.320","0.000",
"PE","RIO FORMOSO","PAN","Vereador","0","0","0","0","12.964","0.000",
"PE","SANHARO","PAN","Vereador","0","0","0","0","10.531","0.000",
"PE","SANTA MARIA DA BOA VISTA","PAN","Vereador","0","0","0","0","19.207","0.000",
"PE","SAO JOSE DA COROA GRANDE","PAN","Vereador","0","9","28","37","8.332","0.444",
"PE","SIRINHAEM","PAN","Vereador","0","10","272","282","20.646","1.366",
"PE","TACARATU","PAN","Vereador","0","0","0","0","8.910","0.000",
"PE","PANELAS","PAN","Prefeito","0","0","0","0","13.777","0.000",
"PE","PARANATAMA","PAN","Prefeito","0","0","0","0","5.871","0.000",
"PE","PARNAMIRIM","PAN","Prefeito","0","0","0","0","11.029","0.000",
"PE","PASSIRA","PAN","Prefeito","0","0","0","0","16.964","0.000",
"PE","PAUDALHO","PAN","Prefeito","0","0","0","0","22.693","0.000",
"PE","PAULISTA","PAN","Prefeito","0","0","0","0","136.020","0.000",
"PE","PEDRA","PAN","Prefeito","0","0","0","0","11.909","0.000",
"PE","PESQUEIRA","PAN","Prefeito","0","0","0","0","31.436","0.000",
"PE","PETROLINA","PAN","Prefeito","0","0","0","0","106.838","0.000",
"PE","POCAO","PAN","Prefeito","0","0","0","0","6.865","0.000",
"PE","POMBOS","PAN","Prefeito","0","0","0","0","12.676","0.000",
