Justiça Eleitoral - Eleições Municipais 2004
Consulta de Resultados Eleitorais - Quadro Partido/Cargo
UF (SP) - Partido (TODOS) - Cargo (TODOS)
29/03/2009 - 00:41:50  -  Dados sujeitos a alteração
Última atualização em: 06/03/2008

UF,Município,Partido,Cargo,(E) Total de Eleitos,Votos de Legenda,Votos Nominais,(VT)Total de Votos,(VC) Votos Válidos,% (VT/VC)
"SP","SANTANA DE PARNAIBA","PAN","Vereador","0","0","0","0","41.526","0.000",
"SP","SANTO ANASTACIO","PAN","Vereador","0","0","0","0","12.649","0.000",
"SP","SANTO ANDRE","PAN","Vereador","0","108","1,997","2,105","390.096","0.540",
"SP","SANTO ANTONIO DA ALEGRIA","PAN","Vereador","0","0","0","0","4.251","0.000",
"SP","SANTO ANTONIO DA POSSE","PAN","Vereador","0","0","0","0","11.281","0.000",
"SP","SANTO ANTONIO DO ARACANGUA","PAN","Vereador","0","0","0","0","5.083","0.000",
"SP","SANTO ANTONIO DO JARDIM","PAN","Vereador","0","0","0","0","3.918","0.000",
"SP","SANTO ANTONIO DO PINHAL","PAN","Vereador","0","0","0","0","4.442","0.000",
"SP","SANTO EXPEDITO","PAN","Vereador","0","0","0","0","2.062","0.000",
"SP","SANTOPOLIS DO AGUAPEI","PAN","Vereador","0","0","0","0","2.490","0.000",
"SP","SANTOS","PAN","Vereador","0","0","0","0","238.288","0.000",
"SP","SAO BENTO DO SAPUCAI","PAN","Vereador","0","0","0","0","6.344","0.000",
"SP","SAO BERNARDO DO CAMPO","PAN","Vereador","0","272","996","1,268","397.916","0.319",
"SP","SAO CAETANO DO SUL","PAN","Vereador","0","0","0","0","96.550","0.000",
"SP","SAO CARLOS","PAN","Vereador","0","0","0","0","112.017","0.000",
"SP","SAO FRANCISCO","PAN","Vereador","0","0","0","0","1.927","0.000",
"SP","SAO JOAO DA BOA VISTA","PAN","Vereador","0","0","0","0","46.398","0.000",
"SP","SAO JOAO DAS DUAS PONTES","PAN","Vereador","0","0","0","0","1.812","0.000",
"SP","SAO JOAO DE IRACEMA","PAN","Vereador","0","0","0","0","1.299","0.000",
"SP","SAO JOAO DO PAU D ALHO","PAN","Vereador","0","0","0","0","1.561","0.000",
"SP","SAO JOSE DA BELA VISTA","PAN","Vereador","0","0","0","0","5.033","0.000",
"SP","SAO JOSE DO BARREIRO","PAN","Vereador","0","0","0","0","2.846","0.000",
"SP","SAO JOSE DO RIO PARDO","PAN","Vereador","0","0","0","0","28.561","0.000",
"SP","SAO JOSE DO RIO PRETO","PAN","Vereador","0","0","0","0","200.814","0.000",
"SP","SAO JOSE DOS CAMPOS","PAN","Vereador","0","289","7,350","7,639","311.726","2.451",
