Justiça Eleitoral - Eleições Municipais 2004
Consulta de Resultados Eleitorais - Quadro Partido/Cargo
UF (RN) - Partido (TODOS) - Cargo (TODOS)
29/03/2009 - 00:37:56  -  Dados sujeitos a alteração
Última atualização em: 06/03/2008

UF,Município,Partido,Cargo,(E) Total de Eleitos,Votos de Legenda,Votos Nominais,(VT)Total de Votos,(VC) Votos Válidos,% (VT/VC)
"RN","VERA CRUZ","PAN","Prefeito","0","0","0","0","6.496","0.000",
"RN","VILA FLOR","PAN","Prefeito","0","0","0","0","1.814","0.000",
"RN","ACARI","PAN","Prefeito","0","0","0","0","7.227","0.000",
"RN","AFONSO BEZERRA","PAN","Prefeito","0","0","0","0","7.380","0.000",
"RN","AGUA NOVA","PAN","Prefeito","0","0","0","0","1.817","0.000",
"RN","ALEXANDRIA","PAN","Prefeito","0","0","0","0","7.999","0.000",
"RN","ALMINO AFONSO","PAN","Prefeito","0","0","0","0","4.266","0.000",
"RN","ALTO DO RODRIGUES","PAN","Prefeito","0","0","0","0","7.094","0.000",
"RN","ANGICOS","PAN","Prefeito","0","0","0","0","7.607","0.000",
"RN","ANTONIO MARTINS","PAN","Prefeito","0","0","0","0","4.798","0.000",
"RN","APODI","PAN","Prefeito","0","0","0","0","21.030","0.000",
"RN","AREIA BRANCA","PAN","Prefeito","0","0","0","0","17.012","0.000",
"RN","ARES","PAN","Prefeito","0","0","0","0","8.115","0.000",
"RN","VICOSA","PAN","Prefeito","0","0","0","0","963","0.000",
"RN","IELMO MARINHO","PAN","Prefeito","0","0","0","0","7.872","0.000",
"RN","IPANGUACU","PAN","Prefeito","0","0","0","0","9.138","0.000",
"RN","IPUEIRA","PAN","Prefeito","0","0","0","0","1.535","0.000",
"RN","ITAJA","PAN","Prefeito","0","0","0","0","4.595","0.000",
"RN","ITAU","PAN","Prefeito","0","0","0","0","3.805","0.000",
"RN","JACANA","PAN","Prefeito","0","0","0","0","4.318","0.000",
"RN","JANDAIRA","PAN","Prefeito","0","0","0","0","4.188","0.000",
"RN","JANDUIS","PAN","Prefeito","0","0","0","0","3.763","0.000",
"RN","JAPI","PAN","Prefeito","0","0","0","0","3.691","0.000",
"RN","JARDIM DE ANGICOS","PAN","Prefeito","0","0","0","0","2.196","0.000",
"RN","JARDIM DE PIRANHAS","PAN","Prefeito","0","0","0","0","8.522","0.000",
"RN","JARDIM DO SERIDO","PAN","Prefeito","0","0","0","0","8.265","0.000",
"RN","JOAO CAMARA","PAN","Prefeito","0","0","0","0","17.587","0.000",
"RN","JOAO DIAS","PAN","Prefeito","0","0","0","0","2.006","0.000",
"RN","JOSE DA PENHA","PAN","Prefeito","0","0","0","0","4.396","0.000",
"RN","JUCURUTU","PAN","Prefeito","0","0","0","0","11.823","0.000",
"RN","JUNDIA","PAN","Prefeito","0","0","0","0","2.363","0.000",
"RN","LAGOA D ANTA","PAN","Prefeito","0","0","0","0","3.796","0.000",
"RN","LAGOA DE PEDRAS","PAN","Prefeito","0","0","0","0","4.304","0.000",
"RN","LAGOA DE VELHOS","PAN","Prefeito","0","0","0","0","2.077","0.000",
"RN","LAGOA NOVA","PAN","Prefeito","0","0","0","0","8.335","0.000",
"RN","LAGOA SALGADA","PAN","Prefeito","0","0","0","0","5.361","0.000",
"RN","LAJES","PAN","Prefeito","0","0","0","0","6.467","0.000",
"RN","LAJES PINTADAS","PAN","Prefeito","0","0","0","0","1.943","0.000",
"RN","LUCRECIA","PAN","Prefeito","0","0","0","0","2.335","0.000",
"RN","LUIS GOMES","PAN","Prefeito","0","0","0","0","5.613","0.000",
"RN","MACAIBA","PAN","Prefeito","0","0","0","0","30.532","0.000",
"RN","MACAU","PAN","Prefeito","0","0","0","0","18.342","0.000",
"RN","MAJOR SALES","PAN","Prefeito","0","0","0","0","1.987","0.000",
"RN","MARCELINO VIEIRA","PAN","Prefeito","0","0","0","0","5.157","0.000",
"RN","MARTINS","PAN","Prefeito","0","0","0","0","5.045","0.000",
"RN","MAXARANGUAPE","PAN","Prefeito","0","0","111","111","5.736","1.935",
"RN","MESSIAS TARGINO","PAN","Prefeito","0","0","0","0","2.905","0.000",
"RN","MONTANHAS","PAN","Prefeito","0","0","0","0","6.294","0.000",
"RN","MONTE ALEGRE","PAN","Prefeito","0","0","0","0","9.894","0.000",
"RN","MONTE DAS GAMELEIRAS","PAN","Prefeito","0","0","0","0","2.055","0.000",
"RN","MOSSORO","PAN","Prefeito","0","0","0","0","118.019","0.000",
"RN","NATAL","PAN","Prefeito","0","0","0","0","369.040","0.000",
"RN","NISIA FLORESTA","PAN","Prefeito","0","0","0","0","10.693","0.000",
"RN","NOVA CRUZ","PAN","Prefeito","0","0","0","0","19.945","0.000",
"RN","OLHO D'AGUA DO BORGES","PAN","Prefeito","0","0","0","0","3.486","0.000",
"RN","OURO BRANCO","PAN","Prefeito","0","0","0","0","3.404","0.000",
"RN","PARANA","PAN","Prefeito","0","0","0","0","2.531","0.000",
"RN","PARAU","PAN","Prefeito","0","0","0","0","3.195","0.000",
"RN","PARAZINHO","PAN","Prefeito","0","0","0","0","3.034","0.000",
"RN","PARELHAS","PAN","Prefeito","0","0","0","0","12.844","0.000",
"RN","PARNAMIRIM","PAN","Prefeito","0","0","1,451","1,451","59.568","2.436",
