Justiça Eleitoral - Eleições Municipais 2004
Consulta de Resultados Eleitorais - Resultado da Eleição
UF (MARANHAO) - Município (TODOS) - Cargo (TODOS) - Situação (TODAS) - Partido (TODOS)
26/04/2009 - 13:50:34  -  Dados sujeitos a alteração
Última atualização em: 06/03/2008

Cargo,UF,Município,Partido,Nr.,Candidato,Votos Nominais,Situação,%/Válidos,Coligação
"Vereador","MA","ANAPURUS","PT","13544","ANTONIO MARQUES VIEIRA","16","Suplente","0.219","PP / PT / PTB / PMDB / PV",
"Vereador","MA","ANAPURUS","PSB","40000","ANTONIO VIANA DE SANTANA","60","Suplente","0.822","PTN / PSC / PL / PFL / PSB",
"Vereador","MA","ANAPURUS","PMDB","15666","EDILENE AZEVEDO PASSOS","285","Suplente","3.907","PP / PT / PTB / PMDB / PV",
"Vereador","MA","ANAPURUS","PL","22333","EDMILSA RODRIGUES DA SILVA","261","Eleito por Média","3.578","PTN / PSC / PL / PFL / PSB",
"Vereador","MA","ANAPURUS","PSC","20601","FRANCISCO ADRIÃO VASCONCELOS SILVA","181","Suplente","2.481","PTN / PSC / PL / PFL / PSB",
"Vereador","MA","ANAPURUS","PV","43311","FRANCISCO DAS CHAGAS ROCHA DE SOUSA","10","Suplente","0.137","PP / PT / PTB / PMDB / PV",
"Vereador","MA","BACABAL","PTC","36236","LUIZ GONZAGA COSTA DE OLIVEIRA FILHO","33","Não eleito","0.075","PDT / PT / PTC / PC do B",
"Vereador","MA","BACABAL","PRTB","28145","LUIZ PEREIRA DE SOUSA]","25","Não eleito","0.057","(sem coligação)",
"Vereador","MA","BACABAL","PP","11655","MANOEL MOURA MACEDO","1,383","Eleito","3.161","PP / PSC / PSDC / PRP / PRONA",
"Vereador","MA","BACABAL","PT","13611","MANOEL SILVA ARAUJO","250","Não eleito","0.571","PDT / PT / PTC / PC do B",
"Vereador","MA","BACABAL","PSDB","45610","MARCIA CRISTINA CARVALHEDO MODESTO RIBEIRO","402","Suplente","0.919","PTB / PSDB / PT do B",
"Vereador","MA","BACABAL","PP","11222","MARCIO JOSÉ MOURA DE AGUIAR","17","Suplente","0.039","PP / PSC / PSDC / PRP / PRONA",
"Vereador","MA","BACABAL","PTB","14614","MARGARIDA OLIVEIRA DE SOUZA","577","Suplente","1.319","PTB / PSDB / PT do B",
"Vereador","MA","BACABAL","PSC","20123","MARIA ANTONIA ARAUJO LIMA","76","Suplente","0.174","PP / PSC / PSDC / PRP / PRONA",
"Vereador","MA","BACABAL","PFL","25111","MARIA CARLOS LEITE ARAÚJO","477","Suplente","1.090","PMDB / PFL / PV",
"Vereador","MA","BACABAL","PSC","20456","MARIA DALVA DE JESUS CUNHA","107","Suplente","0.245","PP / PSC / PSDC / PRP / PRONA",
"Vereador","MA","BACABAL","PFL","25456","MARIA DAS GRAÇAS OLIVEIRA SILVA","237","Suplente","0.542","PMDB / PFL / PV",
"Vereador","MA","BACABAL","PC do B","65555","MARIA FERREIRA SPINDOLA","74","Não eleito","0.169","PDT / PT / PTC / PC do B",
