Justiça Eleitoral - Eleições Municipais 2004
Consulta de Resultados Eleitorais - Resultado da Eleição
UF (RORAIMA) - Município (TODOS) - Cargo (TODOS) - Situação (TODAS) - Partido (TODOS)
26/04/2009 - 14:02:19  -  Dados sujeitos a alteração
Última atualização em: 06/03/2008

Cargo,UF,Município,Partido,Nr.,Candidato,Votos Nominais,Situação,%/Válidos,Coligação
"Vereador","RR","PACARAIMA","PT do B","70212","JOSE NEWTON SIMAO DE LIMA","104","Eleito","3.203","PTB / PSDC / PV / PT do B",
"Vereador","RR","PACARAIMA","PSL","17888","JOSE OLIVEIRA DA SILVA FILHO","20","Suplente","0.616","PP / PT / PMDB / PSL / PL / PAN",
"Vereador","RR","PACARAIMA","PTN","19111","JOSE ROMAO DE PINHO","94","Eleito","2.895","PTN / PSB",
"Vereador","RR","PACARAIMA","PDT","12345","JOSE SEBASTIAO ALVES BEZERRA","104","Eleito","3.203","(sem coligação)",
"Vereador","RR","PACARAIMA","PSL","17444","JUCINEIDE DA SILVA","96","Suplente","2.957","PP / PT / PMDB / PSL / PL / PAN",
"Vereador","RR","PACARAIMA","PSL","17000","KENETO DANI MAC DONALD SOARES","68","Suplente","2.094","PP / PT / PMDB / PSL / PL / PAN",
"Vereador","RR","PACARAIMA","PSL","17777","LUZIMAR DA SILVA MOURAO","172","Eleito","5.297","PP / PT / PMDB / PSL / PL / PAN",
"Vereador","RR","PACARAIMA","PT do B","70150","MANOEL BENTO FLORES","83","Suplente","2.556","PTB / PSDC / PV / PT do B",
"Vereador","RR","PACARAIMA","PDT","12456","MARIA DE FATIMA ARAUJO COSTA","39","Suplente","1.201","(sem coligação)",
"Vereador","RR","PACARAIMA","PSB","40222","MARIA DE JESUS ALENCAR E SOUSA","41","Suplente","1.263","PTN / PSB",
"Vereador","RR","PACARAIMA","PSDC","27123","MARIA DE NAZARE PEREIRA GAIA","6","Suplente","0.185","PTB / PSDC / PV / PT do B",
"Vereador","RR","PACARAIMA","PSB","40123","MARIA JUCILENE DE ALBUQUERQUE SILVA","94","Suplente","2.895","PTN / PSB",
"Vereador","RR","PACARAIMA","PDT","12333","MARLENE DE LIMA PEREIRA","13","Suplente","0.400","(sem coligação)",
"Vereador","RR","PACARAIMA","PP","11222","MARTA DA SILVA MARQUES","36","Suplente","1.109","PP / PT / PMDB / PSL / PL / PAN",
"Vereador","RR","PACARAIMA","PDT","12520","NATALINO NICASIO DA SILVA","35","Suplente","1.078","(sem coligação)",
"Vereador","RR","PACARAIMA","PRP","44222","OSVALDO DE SOUSA RODRIGUES","10","Suplente","0.308","PFL / PRP / PRONA",
"Vereador","RR","BOA VISTA","PPS","23122","MARIO FERNANDO FERREIRA DA SILVA","210","Suplente","0.186","PPS / PC do B",
"Vereador","RR","BOA VISTA","PTC","36456","MARIO JUNHO TAVARES DA SILVA","0","Suplente","0.000","PMN / PTC",
"Vereador","RR","BOA VISTA","PSDC","27444","MARIO MACIEL DE FREITAS","140","Suplente","0.124","PP / PTN / PSDC",
"Vereador","RR","BOA VISTA","PRTB","28456","MARIO MARCELO ALVES DOS SANTOS","216","Não eleito","0.191","(sem coligação)",
"Vereador","RR","BOA VISTA","PMDB","15777","MASAMY EDA","1,643","Suplente","1.455","PTB / PMDB",
"Vereador","RR","BOA VISTA","PMDB","15000","MAURÍCIO PERDONCINI","205","Suplente","0.182","PTB / PMDB",
"Vereador","RR","BOA VISTA","PTB","14123","MAURO CABRAL ICASSATTI","182","Suplente","0.161","PTB / PMDB",
"Vereador","RR","BOA VISTA","PPS","23239","MAX ANTONIO REIS COSTA","59","Suplente","0.052","PPS / PC do B",
"Vereador","RR","BOA VISTA","PDT","12000","MENON VALADARES DE SOUZA","70","Não eleito","0.062","(sem coligação)",
"Vereador","RR","BOA VISTA","PC do B","65656","MILCA ALVES FRANÇA","92","Suplente","0.081","PPS / PC do B",
"Vereador","RR","BOA VISTA","PAN","26000","MOISES LOPES LIMA","184","Suplente","0.163","PFL / PAN",
"Vereador","RR","BOA VISTA","PSDC","27200","MOISES SANCHES DE LIMA","322","Suplente","0.285","PP / PTN / PSDC",
"Vereador","RR","BOA VISTA","PTB","14789","MOZART AUGUSTO NUNES DE ANDRADE","522","Suplente","0.462","PTB / PMDB",
"Vereador","RR","BOA VISTA","PTC","36551","NAIR FARIAS MORAES FERREIRA","39","Suplente","0.035","PMN / PTC",
"Vereador","RR","BOA VISTA","PL","22123","NATANAEL ALVES DO NASCIMENTO","1,864","Suplente","1.651","PL / PSB",
"Vereador","RR","BOA VISTA","PRONA","56111","NILAO DOS PASSOS ARAUJO","19","Suplente","0.017","PSL / PHS / PRP / PRONA / PT do B",
