Justiça Eleitoral - Eleições Municipais 2004
Consulta de Resultados Eleitorais - Resultado da Eleição
UF (MATO GROSSO) - Município (TODOS) - Cargo (TODOS) - Situação (TODAS) - Partido (TODOS)
26/04/2009 - 13:56:02  -  Dados sujeitos a alteração
Última atualização em: 06/03/2008

Cargo,UF,Município,Partido,Nr.,Candidato,Votos Nominais,Situação,%/Válidos,Coligação
"Vereador","MT","ARAGUAIANA","PFL","25555","JOZIAS TAVEIRA DE BRITO","19","Não eleito","0.888","PT / PFL",
"Vereador","MT","ARAGUAIANA","PFL","25613","JURACY DUTRA CORRÊA","16","Não eleito","0.748","PT / PFL",
"Vereador","MT","ARAGUAIANA","PFL","25123","LUZALENE DUTRA RAMALHO","15","Não eleito","0.701","PT / PFL",
"Vereador","MT","ARAGUAIANA","PT","13369","MANOEL ROBSON FERREIRA BRAGA","2","Não eleito","0.094","PT / PFL",
"Vereador","MT","ARAGUAIANA","PMDB","15678","MANOEL RODRIGUES GONCALVES","39","Suplente","1.823","PMDB / PSDB",
"Vereador","MT","ARAGUAIANA","PP","11321","MÁRCIA CRISTINA FERNANDES CORREA RODRIGUES DE OLIVEIRA","45","Suplente","2.104","PP / PL",
"Vereador","MT","ARAGUAIANA","PMDB","15100","MARIA APARECIDA DE JESUS NUNES","20","Suplente","0.935","PMDB / PSDB",
"Vereador","MT","ARAGUAIANA","PSDB","45123","MAXIMINO FRANCISCO DOS SANTOS","84","Eleito","3.927","PMDB / PSDB",
"Vereador","MT","ARAGUAIANA","PP","11222","NILZA FRANCISCA DA SILVA","25","Suplente","1.169","PP / PL",
"Vereador","MT","ARAGUAIANA","PT","13222","NIVACI SOUSA MIRANDA","2","Não eleito","0.094","PT / PFL",
"Vereador","MT","ARAGUAIANA","PPS","23333","NOEL PEREIRA LARANJEIRA","102","Eleito por Média","4.769","PDT / PPS",
"Vereador","MT","ARAGUAIANA","PDT","12222","ODIMAIRA PEREIRA GUERRA","9","Suplente","0.421","PDT / PPS",
"Vereador","MT","ARAGUAIANA","PSDB","45609","PAULO CEZAR DUTRA DE OLIVEIRA","77","Eleito por Média","3.600","PMDB / PSDB",
