Justiça Eleitoral - Eleições Municipais 2004
Consulta de Resultados Eleitorais - Resultado da Eleição
UF (ESPIRITO SANTO) - Município (TODOS) - Cargo (TODOS) - Situação (TODAS) - Partido (TODOS)
26/04/2009 - 13:48:50  -  Dados sujeitos a alteração
Última atualização em: 06/03/2008

Cargo,UF,Município,Partido,Nr.,Candidato,Votos Nominais,Situação,%/Válidos,Coligação
"Vereador","ES","CONCEICAO DA BARRA","PHS","31100","ELIZABETH DOS SANTOS","27","Suplente","0.183","PT / PHS",
"Vereador","ES","CONCEICAO DA BARRA","PTC","36123","ELOIAS CAETANO ALBUQUERQUE","18","Não eleito","0.122","PMDB / PTC / PP",
"Vereador","ES","CONCEICAO DA BARRA","PSB","40040","ÉOLO MOURÃO","221","Não eleito","1.497","PMN / PSB",
"Vereador","ES","CONCEICAO DA BARRA","PSL","17456","ERNANDES GALDINO PEREIRA","140","Suplente","0.949","PSL / PRTB",
"Vereador","ES","CONCEICAO DA BARRA","PHS","31123","ESTELINA BARREIRA PEREIRA","43","Suplente","0.291","PT / PHS",
"Vereador","ES","CONCEICAO DA BARRA","PFL","25122","EZEQUIEL BARCELLOS","23","Suplente","0.156","PFL / PSC / PT do B",
"Vereador","ES","CONCEICAO DA BARRA","PL","22222","FABRICIO CEOLIN","99","Não eleito","0.671","PL / PAN",
"Vereador","ES","CONCEICAO DA BARRA","PSB","40600","FABRYCIO CRIZÓSTOMO KOCK","125","Não eleito","0.847","PMN / PSB",
"Vereador","ES","CONCEICAO DA BARRA","PMN","33333","FLEDSON DIAS MESSIAS","62","Não eleito","0.420","PMN / PSB",
"Vereador","ES","CONCEICAO DA BARRA","PSDB","45144","FLORDOLIRA OLIVEIRA DA CRUZ","45","Suplente","0.305","PDT / PPS / PSDB",
"Vereador","ES","ALEGRE","PSDB","45555","MARIA LUIZA RODRIGUES BEBBER","120","Suplente","0.600","PT / PL / PPS / PSB / PSDB",
"Vereador","ES","ALEGRE","PL","22345","MARIO CEZAR MACHADO","433","Suplente","2.164","PT / PL / PPS / PSB / PSDB",
"Vereador","ES","ALEGRE","PV","43123","NEMROD EMERICK","805","Eleito","4.024","PFL / PV",
"Vereador","ES","ALEGRE","PT do B","70234","NEUZA MARIA VEZULA PIROVANI","40","Suplente","0.200","PDT / PTN / PAN / PMN / PRONA / PT do B",
"Vereador","ES","ALEGRE","PAN","26001","NILTON DARIO","111","Suplente","0.555","PDT / PTN / PAN / PMN / PRONA / PT do B",
"Vereador","ES","ALEGRE","PL","22369","NILTON RODRIGUES RIBEIRO","99","Suplente","0.495","PT / PL / PPS / PSB / PSDB",
"Vereador","ES","ALEGRE","PTN","19111","PAULO CASSA","81","Suplente","0.405","PDT / PTN / PAN / PMN / PRONA / PT do B",
"Vereador","ES","ALEGRE","PTC","36666","PAULO CEZAR MONTEIRO","643","Suplente","3.214","PP / PTB / PTC",
"Vereador","ES","ALEGRE","PP","11999","REMILSON VIEIRA DE MIRANDA","109","Suplente","0.545","PP / PTB / PTC",
"Vereador","ES","ALEGRE","PSL","17890","RENATA DE SIQUEIRA LEMOS","6","Não eleito","0.030","PMDB / PSL / PSC",
"Vereador","ES","ALEGRE","PP","11111","ROMAR AZEVEDO MENDES","896","Eleito","4.479","PP / PTB / PTC",
"Vereador","ES","ALEGRE","PTB","14555","ROMILTON POLASTRELI","670","Suplente","3.349","PP / PTB / PTC",
"Vereador","ES","ALEGRE","PMDB","15123","ROMULO AZEVEDO DE MENDES","0","Renúncia/falecimento/cassação antes da eleição","0.000","PMDB / PSL / PSC",
"Vereador","ES","ALEGRE","PP","11456","RONALDO RODRIGUES RIBEIRO","189","Suplente","0.945","PP / PTB / PTC",
