Justiça Eleitoral - Eleições Municipais 2004
Consulta de Resultados Eleitorais - Resultado da Eleição
UF (TOCANTINS) - Município (TODOS) - Cargo (TODOS) - Situação (TODAS) - Partido (TODOS)
26/04/2009 - 14:06:18  -  Dados sujeitos a alteração
Última atualização em: 06/03/2008

Cargo,UF,Município,Partido,Nr.,Candidato,Votos Nominais,Situação,%/Válidos,Coligação
"Vereador","TO","CRISTALANDIA","PFL","25111","JUAREZ RODRIGUES CAVALCANTE","196","Eleito","4.509","PP / PTB / PSL / PL / PFL / PRTB / PSDB / PRONA",
"Vereador","TO","CRISTALANDIA","PT","13111","LUCILENE MACEDO RIBEIRO","128","Suplente","2.945","PDT / PT / PMDB / PPS / PSB",
"Vereador","TO","CRISTALANDIA","PL","22222","MÁRCIO ALVES ROCHA","126","Suplente","2.899","PP / PTB / PSL / PL / PFL / PRTB / PSDB / PRONA",
"Vereador","TO","CRISTALANDIA","PMDB","15610","MÁRCIO VIANA SARDINHA","220","Eleito","5.061","PDT / PT / PMDB / PPS / PSB",
"Vereador","TO","CRISTALANDIA","PSDB","45666","MARITÂNIA SOUZA DE OLIVEIRA","151","Suplente","3.474","PP / PTB / PSL / PL / PFL / PRTB / PSDB / PRONA",
"Vereador","TO","CRISTALANDIA","PSDB","45611","NARCÉLIO ROCHA GOMES","118","Suplente","2.715","PP / PTB / PSL / PL / PFL / PRTB / PSDB / PRONA",
"Vereador","TO","CRISTALANDIA","PPS","23001","REGINALDO DA LUZ SÁ","93","Suplente","2.139","PDT / PT / PMDB / PPS / PSB",
"Vereador","TO","CRISTALANDIA","PT","13333","ROZANIA DE JESUS SANTOS BARBOSA","188","Eleito","4.325","PDT / PT / PMDB / PPS / PSB",
"Vereador","TO","CRISTALANDIA","PMDB","15612","SÉRGIO LINO MOTA","166","Suplente","3.819","PDT / PT / PMDB / PPS / PSB",
"Vereador","TO","CRISTALANDIA","PP","11111","VANDERLEI GOMES CASIMIRO","51","Suplente","1.173","PP / PTB / PSL / PL / PFL / PRTB / PSDB / PRONA",
"Vereador","TO","CRISTALANDIA","PPS","23005","WASHINGTON ALVES DOS SANTOS","67","Suplente","1.541","PDT / PT / PMDB / PPS / PSB",
"Vereador","TO","CRISTALANDIA","PFL","25115","WILSON MOREIRA ROSAL SOBRINHO","280","Eleito","6.441","PP / PTB / PSL / PL / PFL / PRTB / PSDB / PRONA",
"Vereador","TO","CRIXAS DO TOCANTINS","PSDB","45010","ADRIANO MOREIRA COSTA","59","Eleito","5.091","PTB / PSC / PSDB",
"Vereador","TO","CRIXAS DO TOCANTINS","PL","22610","AFFONSO PERINAZZO","33","Suplente","2.847","PP / PDT / PL / PFL",
"Vereador","TO","CRIXAS DO TOCANTINS","PL","22601","ALDENICE DA SILVA RAMOS FEITOSA","32","Suplente","2.761","PP / PDT / PL / PFL",
"Vereador","TO","CRIXAS DO TOCANTINS","PSDB","45013","ANTONIA BOTELHO DE SOUZA","7","Suplente","0.604","PTB / PSC / PSDB",
"Vereador","TO","CRIXAS DO TOCANTINS","PL","22603","ARLEY LIMA MILHOMENS","96","Eleito","8.283","PP / PDT / PL / PFL",
"Vereador","TO","CRIXAS DO TOCANTINS","PL","22602","ATENOR RODRIGUES ARAÚJO","70","Eleito","6.040","PP / PDT / PL / PFL",
"Vereador","TO","CRIXAS DO TOCANTINS","PSC","20000","CARLOS JEAN RODRIGUES OLIVEIRA","55","Suplente","4.745","PTB / PSC / PSDB",
"Vereador","TO","CRIXAS DO TOCANTINS","PSDB","45004","CLEMENTE GOMES DE SOUZA NETO","57","Eleito","4.918","PTB / PSC / PSDB",
"Vereador","TO","CRIXAS DO TOCANTINS","PTB","14002","DAÍZA DIAS MARTINS","27","Suplente","2.330","PTB / PSC / PSDB",
"Vereador","TO","CRIXAS DO TOCANTINS","PL","22222","EURÍPEDES EUGÊNIO DE ALMEIDA","46","Suplente","3.969","PP / PDT / PL / PFL",
"Vereador","TO","CRIXAS DO TOCANTINS","PL","22611","EVONITE DA SILVA NETO","22","Suplente","1.898","PP / PDT / PL / PFL",
"Vereador","TO","CRIXAS DO TOCANTINS","PSDB","45005","FELIX BARBOSA LIMA","9","Suplente","0.777","PTB / PSC / PSDB",
"Vereador","TO","CRIXAS DO TOCANTINS","PSDB","45012","FURTUNATO PEREIRA DA SILVA","25","Suplente","2.157","PTB / PSC / PSDB",
"Vereador","TO","CRIXAS DO TOCANTINS","PFL","25555","IRIS NUNES GOMES","48","Eleito por Média","4.142","PP / PDT / PL / PFL",
"Vereador","TO","CRIXAS DO TOCANTINS","PSDB","45009","ISAIAS BARBOSA FERREIRA","17","Suplente","1.467","PTB / PSC / PSDB",
"Vereador","TO","CRIXAS DO TOCANTINS","PP","11610","IVANALDO CAMPOS DA COSTA","43","Suplente","3.710","PP / PDT / PL / PFL",
"Vereador","TO","GOIATINS","PFL","25800","VINICIUS DONNOVER GOMES","225","Suplente","3.964","PMDB / PFL",
"Vereador","TO","GUARAI","PP","11000","ALDEMIR DE SOUSA OLIVEIRA","512","Suplente","4.301","PL / PFL / PP / PTB / PV / PSDB",
"Vereador","TO","GUARAI","PPS","23333","ANTÔNIO DONIZETH DE MEDEIROS","302","Suplente","2.537","PT / PMDB / PPS / PC do B",
"Vereador","TO","GUARAI","PP","11222","ANTONIO MARTINS PEREIRA","558","Eleito","4.688","PL / PFL / PP / PTB / PV / PSDB",
"Vereador","TO","GUARAI","PT","13211","ARLINDO NONATO DOS SANTOS","1,029","Eleito","8.645","PT / PMDB / PPS / PC do B",
"Vereador","TO","GUARAI","PT","13131","CARLOS ALBERTO GOMES BEZERRA","190","Suplente","1.596","PT / PMDB / PPS / PC do B",
"Vereador","TO","GUARAI","PSDB","45645","CICERO ROMEU MOTA CAVALCANTE","225","Suplente","1.890","PL / PFL / PP / PTB / PV / PSDB",
"Vereador","TO","GUARAI","PMDB","15130","CLÓVIS FERREIRA DA SILVA","479","Eleito","4.024","PT / PMDB / PPS / PC do B",
"Vereador","TO","GUARAI","PSDB","45111","CONSUELO APARECIDA JULIÃO","477","Suplente","4.007","PL / PFL / PP / PTB / PV / PSDB",
"Vereador","TO","GUARAI","PT","13333","DOMINGOS ALVES PINHEIRO","929","Eleito","7.805","PT / PMDB / PPS / PC do B",
"Vereador","TO","GUARAI","PTB","14444","EMIVAL NOLETO","694","Eleito","5.830","PL / PFL / PP / PTB / PV / PSDB",
"Vereador","TO","GUARAI","PL","22000","ENIVAL COELHO PERES","779","Eleito","6.545","PL / PFL / PP / PTB / PV / PSDB",
"Vereador","TO","GUARAI","PFL","25800","FRANCISCO JÚLIO PEREIRA SOBRINHO","599","Eleito","5.032","PL / PFL / PP / PTB / PV / PSDB",
"Vereador","TO","GUARAI","PSDB","45000","IZAIAS ALVES COELHO","130","Suplente","1.092","PL / PFL / PP / PTB / PV / PSDB",
"Vereador","TO","GUARAI","PL","22222","JOSE AMERICO FERREIRA FILHO","372","Suplente","3.125","PL / PFL / PP / PTB / PV / PSDB",
"Vereador","TO","GUARAI","PFL","25000","JOSE MAGALHÃES DE LIMA","362","Suplente","3.041","PL / PFL / PP / PTB / PV / PSDB",
"Vereador","TO","GUARAI","PMDB","15123","JOSÉ PEREIRA EVANGELISTA FILHO","120","Suplente","1.008","PT / PMDB / PPS / PC do B",
"Vereador","TO","GUARAI","PMDB","15112","LINDALVA ALVES DA SILVA","163","Suplente","1.369","PT / PMDB / PPS / PC do B",
"Vereador","TO","GUARAI","PT","13222","LÚCIA VIEIRA DE LIMA DA SILVA","484","Eleito","4.066","PT / PMDB / PPS / PC do B",
"Vereador","TO","GUARAI","PPS","23456","LUIZ FERNANDES DA SILVA","157","Suplente","1.319","PT / PMDB / PPS / PC do B",
"Vereador","TO","GUARAI","PC do B","65777","MARIA ANGÉLICA BEZERRA DOS SANTOS","47","Suplente","0.395","PT / PMDB / PPS / PC do B",
"Vereador","TO","GUARAI","PFL","25555","MARIA APARECIDA COSTA SOARES NOLETO","94","Suplente","0.790","PL / PFL / PP / PTB / PV / PSDB",
"Vereador","TO","GUARAI","PMDB","15115","MARIA JOSÉ DE OLIVEIRA REZENDE","126","Suplente","1.059","PT / PMDB / PPS / PC do B",
"Vereador","TO","GUARAI","PL","22333","MURILO GOMES DA SILVA","126","Suplente","1.059","PL / PFL / PP / PTB / PV / PSDB",
"Vereador","TO","GUARAI","PMDB","15122","ODILON COELHO MILHOMEM","86","Suplente","0.723","PT / PMDB / PPS / PC do B",
"Vereador","TO","GUARAI","PT","13123","PAULINO BERTOLDO MARTINS","380","Suplente","3.192","PT / PMDB / PPS / PC do B",
"Vereador","TO","GUARAI","PT","13500","RAIMUNDO ALVES FERREIRA","149","Suplente","1.252","PT / PMDB / PPS / PC do B",
"Vereador","TO","GUARAI","PV","43123","RIVALDO MARIANO DE SOUSA","174","Suplente","1.462","PL / PFL / PP / PTB / PV / PSDB",
"Vereador","TO","GUARAI","PP","11111","ROSA CARDOSO NOGUEIRA","97","Suplente","0.815","PL / PFL / PP / PTB / PV / PSDB",
"Vereador","TO","GUARAI","PMDB","15120","SAUL RODRIGUES DA SILVA","462","Eleito por Média","3.881","PT / PMDB / PPS / PC do B",
"Vereador","TO","GUARAI","PL","22800","SEBASTIÃO JARDIM DE SOUSA","251","Suplente","2.109","PL / PFL / PP / PTB / PV / PSDB",
"Vereador","TO","GUARAI","PPS","23678","UBIRAJARA SEBASTIÃO RODRIGUES","19","Suplente","0.160","PT / PMDB / PPS / PC do B",
"Vereador","TO","MARIANOPOLIS DO TOCANTINS","PMDB","15605","JOAO PEREIRA DA SILVA","69","Suplente","2.725","PTB / PMDB",
"Vereador","TO","MARIANOPOLIS DO TOCANTINS","PT","13300","JUATAN BEZERRA CRUZ","64","Não eleito","2.528","(sem coligação)",
"Vereador","TO","MARIANOPOLIS DO TOCANTINS","PT","13000","KALENE CRISTINA SANTOS CARDOSO","15","Não eleito","0.592","(sem coligação)",
"Vereador","TO","MARIANOPOLIS DO TOCANTINS","PT","13345","LIDIA MARIA DE SOUZA","4","Não eleito","0.158","(sem coligação)",
"Vereador","TO","MARIANOPOLIS DO TOCANTINS","PSDB","45133","LUCIVALDO LEITE PAZ","34","Não eleito","1.343","(sem coligação)",
"Vereador","TO","MARIANOPOLIS DO TOCANTINS","PFL","25580","MANOEL ELIAS DA SILVA FILHO","52","Suplente","2.054","PP / PL / PFL / PRTB",
"Vereador","TO","MARIANOPOLIS DO TOCANTINS","PSDB","45111","MARCIO HELIO GUERRA","0","Não eleito","0.000","(sem coligação)",
"Vereador","TO","MARIANOPOLIS DO TOCANTINS","PP","11623","OSMAR CÂNDICO MÁXIMO","38","Suplente","1.501","PP / PL / PFL / PRTB",
"Vereador","TO","MARIANOPOLIS DO TOCANTINS","PT","13333","PLINIO DA SILVA BARROS","0","Não eleito","0.000","(sem coligação)",
"Vereador","TO","MARIANOPOLIS DO TOCANTINS","PFL","25590","RONALDO FERREIRA DE OLIVEIRA","117","Eleito","4.621","PP / PL / PFL / PRTB",
"Vereador","TO","MARIANOPOLIS DO TOCANTINS","PL","22430","RONEI ANTONIO LOPES FIGUEIRA","61","Suplente","2.409","PP / PL / PFL / PRTB",
"Vereador","TO","MARIANOPOLIS DO TOCANTINS","PMDB","15610","ROSIMAR ALVES DE AZEVEDO","95","Suplente","3.752","PTB / PMDB",
"Vereador","TO","MARIANOPOLIS DO TOCANTINS","PTB","14123","RUBEM CARLO FLORESTA","62","Suplente","2.449","PTB / PMDB",
